date,yt_pred_time_trend_1_dummy,yt_pred_time_trend_2_dummy,yt_pred_time_trend_3_dummy,yt_true,yt_pred_time_trend_3_fourier,yt_pred_mlp_8,yt_pred_mlp_30,yt_pred_stacked_mlp,yt_pred_d1d13_ar13,yt_pred_d1d12_mlp
1959-12-01,3032.9070175438587,2972.010346704348,2841.054004677862,2869,2868.623434685196,2933.325402428934,2838.169614630173,2933.322067998998,2693.5769136677945,2916.2678999181653
1960-01-01,2856.120614035087,2799.643858423803,2694.818708253839,2513,2633.838244477258,2697.6958572936483,2583.25215133352,2684.0772938156624,2496.7203729793346,2740.631620182163
1960-02-01,2838.4890350877185,2786.92330689176,2680.321544393229,2385,2746.981265289569,2548.4546689282,2480.725082884924,2517.177722978664,2474.9297271366595,2530.8560707844244
1960-03-01,2975.1732456140344,2928.5185426985217,2820.3016796757124,2756,2779.4802305705907,2607.303089565305,2490.0085828865604,2601.6257808713344,2536.353133182487,2622.3531041501747
1960-04-01,3083.225877192981,3041.482198702381,2931.811745680239,2927,2924.303738329575,2857.9722013731684,2631.4819125001204,2894.7603404988886,2860.1896413747427,2968.700470035631
1960-05-01,3146.120614035087,3109.287959229431,2998.325426617336,2940,3065.875481622781,3038.7646082029955,2855.297012019399,3055.517673387242,3068.0907629429967,3211.1243694113837
1960-06-01,3300.594298245613,3268.6726654287395,3156.579564592261,3180,3035.595453254121,3115.183068841627,3042.0641255325927,3074.59995614965,2925.468997796253,2955.2552829603446
1960-07-01,3690.804824561402,3663.794211029058,3550.732054341861,3791,3706.510975567111,3546.060511834049,3428.8734448209457,3519.485019968728,3659.8518246975273,3690.334850600615
1960-08-01,4795.594298245614,4773.49469794502,4659.6250011292905,4093,4499.346981372237,4119.843438093833,3876.2032482077975,4120.807627056549,4369.986949818151,4762.322183942771
1960-09-01,4045.804824561402,4028.616249405807,3914.100510217713,4309,4049.74935141462,4083.878202258272,3822.2938923519664,4091.585796345548,3852.532619190846,3969.1212846717126
1960-10-01,3576.752192982455,3564.4746399529195,3449.4743710808066,3532,3363.3891952955573,3933.3221929268257,3715.614124659627,3946.67013322601,3658.159265917131,3878.6492367916526
1960-11-01,3397.225877192982,3389.8593432091056,3274.5360574027864,3408,3301.834691295626,3524.977976853388,3284.1078598917825,3488.6807632312093,3519.8667358157945,3495.7031782618506
1960-12-01,3158.699561403508,3156.2440458221217,3040.7592533941743,2839,3068.167659484585,3208.640992209408,3086.665841228468,3206.186158580578,3169.970699326336,3226.6036055009945
1961-01-01,2981.913157894736,2984.85976183163,2897.444277293132,2792,2836.29134748249,2762.7238613661325,2687.574768329397,2711.5452700484893,2723.2670553641456,2562.9802850961005
1961-02-01,2964.2815789473675,2973.121414589639,2885.899735689386,2798,2952.375357488614,2731.545908249516,2679.4286647039803,2711.5324033151883,2658.561616784177,2752.564584438511
1961-03-01,3100.965789473684,3115.698854686454,3028.864795162616,3007,2987.847422951413,2959.2364317798324,2800.2015866668758,2961.291515707604,3067.374063412337,3276.9534919139387
1961-04-01,3209.0184210526304,3229.644714980366,3143.392087291769,3086,3135.6761418801425,3179.737601065584,2980.6664935314298,3190.492944016008,3119.961552508721,3245.351080950173
1961-05-01,3271.9131578947363,3298.432679797468,3212.955296287375,3201,3280.285207331058,3300.236660985465,3110.318941396813,3262.5133000968613,3206.928432385176,3182.0276778863827
1961-06-01,3426.3868421052625,3458.7995902868297,3374.2912642546926,3428,3253.0746121080765,3566.009828370396,3494.478420959605,3506.873576553821,3341.1050136827344,3552.2230526645426
1961-07-01,3816.597368421052,3854.9033401772,3771.557885930568,3754,3927.091678554711,3973.129857955105,3796.865290172357,3909.720634159669,3821.3504618258376,4071.430250437468
1961-08-01,4921.386842105262,4965.586031383215,4883.597266578154,4917,4723.061339481446,4239.829185864329,4082.74599426779,4181.346276780446,4432.251998404896,4183.442244701155
1961-09-01,4171.597368421051,4221.689787134054,4141.251511460614,3760,4276.629475633408,4585.936468135064,4376.022701389966,4534.417102189751,4696.851113640492,5213.111844396812
1961-10-01,3702.5447368421046,3758.53038197122,3679.836410051628,3609,3593.4671966118904,3952.0928953912494,3653.108218488621,3869.4679941613167,3538.887514253568,3068.3283538818614
1961-11-01,3523.018421052631,3584.8972895174584,3508.1414360354106,3471,3535.1426806974696,3635.879728345848,3486.3243702110426,3603.2254408866406,3329.0632303282146,3478.77639881749
1961-12-01,3284.492105263157,3352.264196420527,3277.640273622484,3347,3304.737747959908,3250.9255699170017,3155.9017107137847,3233.892557109285,3106.1618820762087,3063.9164422106824
1962-01-01,3107.705701754385,3181.862116720088,3137.633241051007,3333,3076.155646019258,3150.2085004385617,3037.1910149460264,3150.2472883936343,3041.887684798929,3376.3253975402167
1962-02-01,3090.0741228070165,3171.10597376815,3129.4289449107114,3456,3195.5659770747907,3189.1231988231925,3106.7026529351724,3178.433085080119,3157.8059292859944,3463.470292102994
1962-03-01,3226.7583333333323,3314.665618155017,3275.7665517812698,3569,3234.396474574968,3417.444311696019,3252.83693261411,3417.9526786730808,3508.9694468199123,3759.404771885783
1962-04-01,3334.81096491228,3429.593682738982,3393.698693241637,3900,3385.615736529042,3571.028695200807,3262.815521740196,3540.239100921186,3671.23792239352,3714.3000286991337
1962-05-01,3397.705701754385,3499.3638518461366,3466.6990535023383,3909,3533.6474559932667,3773.1212521204016,3721.573872417304,3727.192542598792,3822.944608566954,4126.927623125519
1962-06-01,3552.1793859649115,3660.712966625552,3631.504474668635,4098,3509.891625771565,3947.491755739719,3829.7182241984856,3851.997763115904,4067.827294895929,4186.317276886466
1962-07-01,3942.389912280701,4057.798920805975,4032.272851477367,4826,4187.395568207442,4326.364190243392,4245.143937112175,4202.481698684725,4693.263911084071,4628.2277501850995
1962-08-01,5047.179385964912,5169.463816302042,5147.846289191697,5770,4986.884216111391,4774.017682144117,4639.987298423347,4640.694589770634,5366.609942883282,5970.191480441852
1962-09-01,4297.389912280701,4426.549776342934,4409.06689307478,5108,4544.00345022853,4692.028769418816,4558.200922026782,4583.99012092564,5154.450021952176,4800.7302472316005
1962-10-01,3828.3372807017536,3964.3725754701513,3951.250452600301,4360,3864.424380160155,4465.679336300493,4267.112645306579,4318.317729553966,4721.733864279409,4986.992120193574
1962-11-01,3648.81096491228,3791.7216873064426,3783.186441452469,4100,3809.715184186847,4050.528367554912,3985.859808917785,3910.008990652404,4350.547876672563,4364.335386374818
1962-12-01,3410.2846491228065,3560.0707984995643,3556.3485438418134,3562,3582.957682378362,3776.160392683065,3755.692966815477,3677.5378395248895,3874.633435680257,4005.707788600468
1963-01-01,3233.498245614034,3390.650923089177,3420.037078006489,3284,3358.0551223547554,3497.242240612324,3515.334199137428,3407.4355580013053,3743.420805368858,3646.36917104225
1963-02-01,3215.866666666666,3380.8769844272915,3415.560650536227,3278,3481.177106315302,3434.0444897388084,3481.020373703108,3341.497445537207,3596.469915140806,3440.166758078665
1963-03-01,3352.5508771929817,3525.418833104212,3565.658428010703,3424,3523.751367708456,3616.794154493362,3543.42190419063,3522.7185503932783,3698.887484754231,3484.6735465431657
1963-04-01,3460.603508771929,3641.329101978229,3687.383042008869,3843,3678.7465045434737,3909.351561667385,3676.352268649492,3807.9399269871774,3788.856457269442,3826.726634935214
1963-05-01,3523.498245614034,3712.0814753754366,3764.208176741252,3614,3830.586209876612,4134.2672532491,4066.981493691766,4007.763259651334,3874.866653108444,3914.251272466321
1963-06-01,3677.97192982456,3874.412794444903,3932.87067431311,3536,3810.6704765117865,4280.379008414774,4271.066695511023,4080.40292805217,3987.5054007648,3898.3573572952437
1963-07-01,4068.18245614035,4272.480952915379,4337.528429461287,4505,4492.046626792508,4635.688987725589,4652.167629552416,4401.946567035038,4170.540755705464,4261.144110581183
1963-08-01,5172.971929824561,5385.128052701499,5457.023547448944,5456,5295.43959352927,5029.833476791289,5158.416976867773,4813.052522192538,5438.841554397917,5590.655336864009
1963-09-01,4423.18245614035,4643.196217032444,4722.198133539236,4881,4856.495257467184,5033.501498483392,5066.256477694228,4835.641285469419,4534.1230016725785,4831.124447964823
1963-10-01,3954.1298245614025,4182.001220449714,4268.367977205848,4041,4180.884728207554,4725.717307107856,4577.190293835982,4534.03449324617,4224.892197721685,4247.57897292819
1963-11-01,3774.603508771929,4010.332536576058,4104.32255213299,3724,4130.176184030956,4254.451439265738,4117.44101035938,4098.6470972127245,3900.4483555806783,3834.903777974061
1963-12-01,3536.077192982455,3779.663852059232,3881.5355425311895,3525,3907.451445007148,3747.763478742794,3652.434350445549,3657.273144179082,3341.972107779065,3242.234267295129
1964-01-01,3359.290789473683,3611.2261809388974,3749.307266638603,3437,3686.613758756185,3445.408876801296,3442.228506266173,3391.9876130686503,3258.504439803579,3323.3167583734194
1964-02-01,3341.659210526315,3602.4344465670647,3748.94633104496,3324,3813.832727477344,3426.44912419546,3444.6042504620773,3375.169424650378,3389.293976885231,3539.199445185308
1964-03-01,3478.343421052631,3747.958499534038,3903.1919023299374,3977,3860.536084619077,3619.637497236585,3468.71624365129,3548.357811377046,3465.329305208072,3568.3622478180305
1964-04-01,3586.396052631578,3864.8509726981074,4029.096612072488,4025,4019.6924281906377,4089.938932468348,3800.206669335636,4034.156887867858,4055.996800949575,4504.172062647703
1964-05-01,3649.290789473683,3936.5855503853672,4110.134144483136,4016,4175.725451248287,4043.5879997729166,3892.960610627009,3935.6203744661966,3891.072855744736,3868.709016627249
1964-06-01,3803.76447368421,4099.899073744887,4283.04134166714,4031,4160.035146595939,4151.863201701112,4188.142943256944,3979.800076862784,4003.433157882055,4025.412230383651
1964-07-01,4193.974999999999,4498.949436505416,4691.976098361349,4489,4845.668836577104,4635.08117740761,4670.887898383032,4417.164980854934,4889.017150948133,5110.418246692996
1964-08-01,5298.76447368421,5612.578740581588,5815.780519828917,5563,5653.351454002277,4941.426806309751,4964.064159190176,4732.131226207494,5610.526096567959,5519.338302296474
1964-09-01,4548.974999999999,4871.629109202585,5085.296711333005,5709,5218.72887961657,4961.18463641044,4957.520490256509,4789.111969329059,4993.839208255449,5058.884025673284
1964-10-01,4079.922368421052,4411.416316909908,4635.8404623472925,4620,4547.472223021283,4791.198087556561,4698.579289541111,4626.783760468806,4611.948816204971,5003.1383996031
1964-11-01,3900.396052631578,4240.729837326305,4476.201246555993,4160,4501.149662496997,4333.236376682881,4146.927516043239,4157.653057790014,4419.473631015173,4411.350128916458
1964-12-01,3661.869736842104,4011.043357099531,4257.852748169633,4012,4282.843018113466,3933.2934214184265,3941.481652632053,3795.076501892064,3886.592226805537,4042.4772330346095
1965-01-01,3485.0833333333326,3843.587890269249,4130.0952854263705,3987,4066.4555374907495,3703.2011525602406,3737.603021493751,3613.4910236277815,3701.173794999824,3996.29780617325
1965-02-01,3467.451754385964,3835.778360187469,4134.23746491593,4155,4198.156822828118,3725.436017216542,3791.251115015861,3640.103878657564,3895.155507517573,4002.8211401939807
1965-03-01,3604.13596491228,3982.2846174444944,4293.018453217999,4054,4249.374607574028,4143.036879109928,4084.879697443401,4024.20811589477,4460.723871879491,4874.884121204766
1965-04-01,3712.188596491227,4100.159294898617,4423.490881911515,4485,4413.077489737733,4231.581876654224,4024.375906074404,4089.550670374306,4488.057238938567,4213.218499025471
1965-05-01,3775.0833333333326,4172.87607687593,4509.128435207014,4558,4573.689162375495,4396.050911498626,4294.922366205417,4240.221647027616,4394.346898340464,4549.088334564283
1965-06-01,3929.5570175438593,4337.171804525502,4686.667955209756,4462,4562.609618291224,4488.51601403337,4575.989594296254,4281.381917532497,4428.269716313418,4657.365160096708
1965-07-01,4319.767543859648,4737.204371576083,5100.267336656578,4594,5252.886179828433,4743.348048292252,4902.659178936756,4481.513252282017,5159.303705223094,4980.501959319994
1965-08-01,5424.557017543859,5851.815879942307,6228.768684810644,6481,6065.243779797618,5058.293716551852,5286.633267673353,4778.684273490578,5971.379865484803,5781.259955296489
1965-09-01,4674.767543859648,5111.848452853357,5503.01410493511,6345,5635.3282989438885,5309.064625131423,5748.590806592528,5050.542413196852,5942.58469435291,6721.98080305467
1965-10-01,4205.7149122807,4652.617864850734,5058.319386503661,5142,4968.810846868545,5125.528767615356,5209.193845949309,4857.925110834973,5245.124647457478,5366.411125549588
1965-11-01,4026.188596491228,4482.913589557182,4903.474003200508,4824,4927.259601852171,4690.961191824303,4746.971995180566,4431.77196187052,4800.60449984801,4740.78283903535
1965-12-01,3787.662280701754,4254.209313620462,4689.951639236171,4573,4713.756383964517,4420.5499587914455,4526.729088242696,4206.089709741724,4601.677349065787,4766.909587014787
1966-01-01,3610.8758771929815,4087.736051080232,4567.052612848816,4158,4502.204440825645,4244.418913978326,4327.031679197408,4089.329857720559,4564.127198606559,4672.406763245333
1966-02-01,3593.2442982456128,4080.908725288505,4576.085530628168,4140,4638.773374634824,4071.904471084595,4205.462405083186,3902.244039821997,4314.902644845188,4316.446871139095
1966-03-01,3729.928508771929,4228.397186835583,4739.789559153907,4251,4694.890918840512,4137.355734254574,4296.351131992856,3948.1416713678177,4516.756323819856,4158.8178026932
1966-04-01,3837.981140350877,4347.254068579758,4875.21733000498,4734,4863.525671451962,4478.250306770517,4310.40040194991,4280.353412600477,4689.039323689933,4744.057809656042
1966-05-01,3900.8758771929815,4420.953054847123,4965.842527391915,4858,5029.101325525434,4673.537972806118,4680.780928348053,4460.173004249399,4737.319601646201,4916.663464936162
1966-06-01,4055.349561403508,4586.230986786748,5148.401993419973,4798,5023.017873864842,4710.054854738728,4916.811699125926,4451.897875796188,4728.008763301079,4802.173077026378
1966-07-01,4445.560087719297,4987.245758127382,5567.053622825997,5080,5718.322638813695,4959.920933877018,5307.247801439297,4630.997576738004,5127.123344642403,5080.620190127747
1966-08-01,5550.349561403507,6102.839470783659,6700.639520873148,6905,6535.74055318249,5341.994597546805,5967.2465112810605,5000.38318164489,6526.318903698091,7010.596180450975
1966-09-01,4800.560087719297,5363.854247984761,5980.00179282458,5504,6110.917497716338,5454.659626901842,6315.934240871558,5146.0802019829225,6673.277211892168,6868.33688712726
1966-10-01,4331.50745614035,4905.60586427219,5540.456228153977,5457,5449.524582016539,5122.69935274591,5285.942215622161,4798.048667516635,4949.217420705092,4325.551017443755
1966-11-01,4151.981140350877,4736.883793268691,5390.792300545551,5198,5413.129984363674,4948.512770941042,5223.358115576472,4677.478469913071,4777.102185386804,5226.90899475597
1966-12-01,3913.454824561403,4509.161721622024,5182.483694209828,4890,5204.815524827501,4729.919052628776,4812.712722560263,4495.835000612567,4907.60242833056,5092.253131812742
